Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
U6,LIS3DH,LGA-16_3x3mm_P0.5mm_LayoutBorder3x5y,115.0,-95.0,-90.0,top
U7,LIS3DH,LGA-16_3x3mm_P0.5mm_LayoutBorder3x5y,130.0,-95.0,180.0,top
U8,LIS3DH,LGA-16_3x3mm_P0.5mm_LayoutBorder3x5y,145.0,-95.0,90.0,top
U9,LIS3DH,LGA-16_3x3mm_P0.5mm_LayoutBorder3x5y,100.0,-110.0,-90.0,top
U10,LIS3DH,LGA-16_3x3mm_P0.5mm_LayoutBorder3x5y,115.0,-110.0,0.0,top
U11,LIS3DH,LGA-16_3x3mm_P0.5mm_LayoutBorder3x5y,130.0,-110.0,90.0,top
U12,LIS3DH,LGA-16_3x3mm_P0.5mm_LayoutBorder3x5y,145.0,-110.0,90.0,top
U13,LIS3DH,LGA-16_3x3mm_P0.5mm_LayoutBorder3x5y,100.0,-125.0,-90.0,top
U14,LIS3DH,LGA-16_3x3mm_P0.5mm_LayoutBorder3x5y,115.0,-125.0,0.0,top
U15,LIS3DH,LGA-16_3x3mm_P0.5mm_LayoutBorder3x5y,130.0,-125.0,0.0,top
U16,LIS3DH,LGA-16_3x3mm_P0.5mm_LayoutBorder3x5y,145.0,-125.0,0.0,top
